Date: 2023/06/26   15:42:56
Time,Grip Force(g),Acce.X (G),Acce.Y (G),Acce.Z (G),Height (cm),Mode,Trig,Assigned height(cm),
0,41.9,-0.016,0.004,1.037,2.2,Auto,0,15.0,
1,41.9,-0.006,-0.001,1.030,2.2,Auto,0,15.0,
2,41.9,-0.006,-0.001,1.030,2.2,Auto,0,15.0,
3,27.6,-0.001,0.008,1.027,2.3,Auto,0,15.0,
4,40.6,-0.008,0.005,1.024,2.3,Auto,0,15.0,
5,40.6,-0.008,0.005,1.024,2.3,Auto,0,15.0,
6,40.6,-0.016,0.007,1.039,2.3,Auto,0,15.0,
7,38.8,-0.018,-0.010,1.022,2.5,Auto,0,15.0,
8,38.1,-0.017,-0.011,1.032,2.5,Auto,0,15.0,
9,39.4,-0.005,-0.002,1.035,2.5,Auto,0,15.0,
10,39.4,-0.005,-0.002,1.035,2.5,Auto,0,15.0,
11,38.4,-0.002,-0.012,1.029,2.0,Auto,0,15.0,
12,37.8,-0.019,-0.011,1.029,2.0,Auto,0,15.0,
13,36.6,-0.019,-0.019,1.043,2.0,Auto,0,15.0,
14,36.6,-0.019,-0.019,1.043,2.3,Auto,0,15.0,
15,30.4,-0.022,-0.023,1.028,2.3,Auto,0,15.0,
16,30.4,-0.022,-0.023,1.028,2.3,Auto,0,15.0,
17,28.2,-0.001,0.004,1.041,2.3,Auto,0,15.0,
18,28.2,-0.001,0.004,1.041,2.1,Auto,0,15.0,
19,32.2,0.004,0.006,1.047,2.1,Auto,0,15.0,
20,34.4,0.000,0.003,1.029,2.1,Auto,0,15.0,
21,34.4,-0.002,0.006,1.037,2.1,Auto,0,15.0,
22,39.1,0.015,0.013,1.027,2.3,Auto,0,15.0,
23,39.1,0.015,0.013,1.027,2.3,Auto,0,15.0,
24,40.0,-0.005,0.002,1.023,2.3,Auto,0,15.0,
25,40.0,-0.005,0.002,1.023,2.0,Auto,0,15.0,
26,40.9,-0.016,-0.014,1.042,2.0,Auto,0,15.0,
27,40.9,-0.016,-0.014,1.042,2.0,Auto,0,15.0,
28,37.5,-0.002,0.002,1.035,2.0,Auto,0,15.0,
29,37.5,-0.002,0.002,1.035,2.2,Auto,0,15.0,
30,39.1,-0.013,-0.004,1.041,2.2,Auto,0,15.0,
31,37.5,-0.005,0.006,1.031,2.2,Auto,0,15.0,
32,38.8,-0.022,0.003,1.031,2.2,Auto,0,15.0,
33,38.8,-0.022,0.003,1.031,2.2,Auto,0,15.0,
34,39.7,-0.012,-0.011,1.024,2.2,Auto,0,15.0,
35,43.4,-0.015,-0.012,1.028,2.2,Auto,0,15.0,
36,43.4,-0.015,-0.012,1.028,2.2,Auto,0,15.0,
37,43.4,-0.015,-0.006,1.028,2.2,Auto,0,15.0,
38,43.1,-0.011,-0.007,1.030,2.2,Auto,0,15.0,
39,43.4,-0.010,-0.006,1.040,2.2,Auto,0,15.0,
40,43.7,-0.018,-0.009,1.027,2.3,Auto,0,15.0,
41,43.7,-0.018,-0.009,1.027,2.3,Auto,0,15.0,
42,44.3,-0.014,-0.015,1.031,2.3,Auto,0,15.0,
43,45.3,-0.017,-0.020,1.039,2.3,Auto,0,15.0,
44,44.3,-0.010,-0.015,1.032,2.2,Auto,0,15.0,
45,44.3,-0.010,-0.015,1.032,2.2,Auto,0,15.0,
46,45.3,-0.008,-0.011,1.036,2.2,Auto,0,15.0,
47,41.5,-0.011,0.009,1.027,2.2,Auto,0,15.0,
48,48.4,-0.038,0.002,1.030,2.2,Auto,0,15.0,
49,48.4,-0.038,0.002,1.030,2.2,Auto,0,15.0,
