Date: 2023/06/19   15:28:51
Time,Grip Force(g),Acce.X (G),Acce.Y (G),Acce.Z (G),Height (cm),Mode,Trig,Assigned height(cm),
0,74.7,-0.027,0.006,1.035,2.3,Auto,0,15.0,
1,77.2,-0.020,-0.000,1.030,2.3,Auto,0,15.0,
2,77.8,-0.024,0.002,1.025,2.2,Auto,0,15.0,
3,69.1,-0.030,-0.003,1.021,2.2,Auto,0,15.0,
4,69.1,-0.030,-0.003,1.021,2.2,Auto,0,15.0,
5,70.1,-0.019,-0.000,1.029,2.2,Auto,0,15.0,
6,66.3,-0.015,0.004,1.026,2.5,Auto,0,15.0,
7,66.3,-0.015,0.004,1.026,2.5,Auto,0,15.0,
8,66.3,-0.015,0.004,1.026,2.5,Auto,0,15.0,
9,65.1,-0.025,-0.012,1.045,2.5,Auto,0,15.0,
10,66.0,-0.025,-0.026,1.050,2.2,Auto,0,15.0,
11,67.3,-0.007,0.006,1.042,2.2,Auto,0,15.0,
12,67.3,-0.007,0.006,1.042,2.2,Auto,0,15.0,
13,68.5,-0.027,0.017,1.036,2.3,Auto,0,15.0,
14,66.0,-0.027,-0.006,1.038,2.3,Auto,0,15.0,
15,66.0,-0.027,-0.006,1.038,2.3,Auto,0,15.0,
16,61.7,-0.028,0.005,1.033,2.3,Auto,0,15.0,
17,61.7,-0.028,0.005,1.033,2.2,Auto,0,15.0,
18,67.0,-0.022,0.010,1.039,2.2,Auto,0,15.0,
19,67.0,-0.022,0.010,1.039,2.2,Auto,0,15.0,
20,63.5,-0.018,0.019,1.042,2.2,Auto,0,15.0,
21,63.5,-0.018,0.019,1.042,2.5,Auto,0,15.0,
22,64.8,-0.019,0.009,1.022,2.5,Auto,0,15.0,
23,64.8,-0.019,0.009,1.022,2.5,Auto,0,15.0,
24,65.4,-0.007,0.018,1.031,2.4,Auto,0,15.0,
25,65.4,-0.007,0.018,1.031,2.4,Auto,0,15.0,
26,68.2,-0.020,-0.013,1.031,2.4,Auto,0,15.0,
27,68.2,-0.020,-0.013,1.031,2.4,Auto,0,15.0,
28,72.2,-0.024,0.014,1.017,2.2,Auto,0,15.0,
29,70.1,-0.016,-0.005,1.026,2.2,Auto,0,15.0,
30,68.8,-0.015,0.002,1.039,2.2,Auto,0,15.0,
31,68.8,-0.015,0.002,1.039,2.2,Auto,0,15.0,
32,60.5,-0.023,-0.012,1.030,2.5,Auto,0,15.0,
33,60.5,-0.023,-0.012,1.030,2.5,Auto,0,15.0,
34,70.1,-0.009,0.005,1.035,2.5,Auto,0,15.0,
35,70.1,-0.009,0.005,1.035,2.3,Auto,0,15.0,
36,66.7,-0.026,-0.005,1.040,2.3,Auto,0,15.0,
37,71.6,-0.029,-0.010,1.017,2.3,Auto,0,15.0,
38,73.5,-0.037,-0.014,1.039,2.3,Auto,0,15.0,
39,73.5,-0.037,-0.014,1.039,2.6,Auto,0,15.0,
40,76.6,-0.036,-0.004,1.028,2.6,Auto,0,15.0,
41,76.9,-0.018,-0.007,1.037,2.6,Auto,0,15.0,
42,76.3,-0.023,-0.004,1.028,2.6,Auto,0,15.0,
43,76.3,-0.023,-0.004,1.028,2.3,Auto,0,15.0,
44,75.3,-0.021,-0.019,1.019,2.3,Auto,0,15.0,
45,77.2,-0.013,-0.018,1.033,2.3,Auto,0,15.0,
46,78.4,-0.029,-0.004,1.034,2.4,Auto,0,15.0,
47,78.4,-0.029,-0.004,1.034,2.4,Auto,0,15.0,
48,74.7,-0.029,-0.003,1.024,2.4,Auto,0,15.0,
49,76.9,-0.011,-0.004,1.039,2.4,Auto,0,15.0,
50,75.3,-0.014,-0.031,1.028,2.5,Auto,0,15.0,
51,75.3,-0.014,-0.031,1.028,2.5,Auto,0,15.0,
52,76.0,-0.024,-0.008,1.033,2.5,Auto,0,15.0,
53,76.0,-0.024,-0.008,1.033,2.5,Auto,0,15.0,
54,69.4,-0.021,0.018,1.022,2.5,Auto,0,15.0,
55,76.3,-0.013,0.005,1.024,2.5,Auto,0,15.0,
56,68.2,-0.013,-0.004,1.037,2.5,Auto,0,15.0,
57,76.6,-0.035,-0.000,1.027,2.6,Auto,0,15.0,
58,75.0,-0.033,0.010,1.025,2.6,Auto,0,15.0,
59,75.0,-0.033,0.010,1.025,2.6,Auto,0,15.0,
60,71.3,-0.016,-0.017,1.030,2.6,Auto,0,15.0,
61,61.7,-0.018,-0.005,1.026,2.6,Auto,0,15.0,
62,61.7,-0.018,-0.005,1.026,2.6,Auto,0,15.0,
63,68.8,-0.014,-0.032,1.028,2.6,Auto,0,15.0,
64,71.0,-0.004,-0.023,1.024,2.6,Auto,0,15.0,
65,71.0,-0.004,-0.023,1.024,2.4,Auto,0,15.0,
66,73.8,-0.011,-0.033,1.027,2.4,Auto,0,15.0,
67,77.2,-0.021,-0.031,1.039,2.4,Auto,0,15.0,
68,80.0,-0.050,0.010,1.024,2.7,Auto,0,15.0,
69,80.3,-0.046,0.005,1.024,2.7,Auto,0,15.0,
70,80.3,-0.046,0.005,1.024,2.7,Auto,0,15.0,
