Date: 2023/07/04   15:09:31
Time,Grip Force(g),Acce.X (G),Acce.Y (G),Acce.Z (G),Height (cm),Mode,Trig,Assigned height(cm),
0,-1.9,-0.014,0.027,1.035,1.9,Auto,0,15.0,
1,1.5,0.032,0.156,0.975,1.9,Auto,0,15.0,
2,2.3,0.094,0.103,0.996,1.9,Auto,0,15.0,
3,1.9,-0.124,-0.147,1.193,2.0,Auto,0,15.0,
4,3.0,0.024,0.017,1.040,2.0,Auto,0,15.0,
5,4.0,0.033,-0.051,1.041,2.0,Auto,0,15.0,
6,4.0,0.033,-0.051,1.041,2.0,Auto,0,15.0,
7,6.1,0.077,-0.044,1.031,1.6,Auto,0,15.0,
8,8.8,0.045,-0.027,1.035,1.6,Auto,0,15.0,
9,13.8,0.002,0.003,1.039,1.6,Auto,0,15.0,
10,17.8,-0.051,0.031,1.045,1.5,Auto,0,15.0,
11,26.4,0.084,-0.147,1.073,1.5,Auto,0,15.0,
12,33.9,-0.005,-0.004,1.041,1.5,Auto,0,15.0,
13,36.8,-0.005,0.011,1.039,1.5,Auto,0,15.0,
14,36.8,-0.005,0.011,1.039,1.7,Auto,0,15.0,
15,40.6,-0.054,0.044,1.053,1.7,Auto,0,15.0,
16,47.1,-0.003,-0.001,1.045,1.7,Auto,0,15.0,
17,49.8,-0.019,0.017,1.033,1.7,Auto,0,15.0,
18,49.8,-0.019,0.017,1.033,1.7,Auto,0,15.0,
19,52.0,-0.044,0.029,1.045,1.7,Auto,0,15.0,
20,58.0,-0.015,0.013,1.042,1.7,Auto,0,15.0,
21,58.0,-0.015,0.013,1.042,1.7,Auto,0,15.0,
22,58.0,-0.015,0.013,1.042,1.7,Auto,0,15.0,
23,61.8,-0.017,0.011,1.041,1.7,Auto,0,15.0,
24,62.8,-0.022,0.015,1.043,1.7,Auto,0,15.0,
25,64.2,-0.027,0.014,1.034,1.7,Auto,0,15.0,
26,66.3,-0.023,0.007,1.038,1.7,Auto,0,15.0,
27,68.8,-0.023,0.022,1.040,1.7,Auto,0,15.0,
28,68.8,-0.023,0.022,1.040,1.7,Auto,0,15.0,
29,70.0,-0.018,0.004,1.047,1.9,Auto,0,15.0,
30,70.3,-0.021,0.019,1.039,1.9,Auto,0,15.0,
31,70.8,-0.029,0.006,1.039,1.9,Auto,0,15.0,
32,70.8,-0.029,0.006,1.039,1.7,Auto,0,15.0,
33,75.5,-0.021,0.019,1.039,1.7,Auto,0,15.0,
34,76.6,-0.031,0.023,1.034,1.7,Auto,0,15.0,
35,74.1,-0.030,0.009,1.036,1.7,Auto,0,15.0,
36,74.7,-0.048,-0.056,1.041,1.7,Auto,0,15.0,
37,74.7,-0.048,-0.056,1.041,1.7,Auto,0,15.0,
38,78.1,-0.012,0.050,1.039,1.7,Auto,0,15.0,
39,80.0,-0.007,0.085,1.023,1.8,Auto,0,15.0,
40,80.0,-0.007,0.085,1.023,1.8,Auto,0,15.0,
41,83.0,-0.016,0.102,1.044,1.8,Auto,0,15.0,
42,84.6,0.006,0.091,1.042,1.8,Auto,0,15.0,
43,85.5,0.001,0.062,1.043,1.6,Auto,0,15.0,
44,90.8,-0.115,-0.119,1.147,1.6,Auto,0,15.0,
45,91.3,0.017,-0.024,1.036,1.6,Auto,0,15.0,
46,93.0,-0.012,0.043,1.098,1.6,Auto,0,15.0,
47,93.3,-0.038,0.069,1.152,1.5,Auto,0,15.0,
48,91.6,-0.063,0.001,1.110,1.5,Auto,0,15.0,
49,91.6,-0.063,0.001,1.110,1.5,Auto,0,15.0,
50,90.9,-0.059,-0.048,1.051,1.4,Auto,0,15.0,
51,91.2,-0.010,0.004,1.037,1.4,Auto,0,15.0,
52,92.5,-0.017,-0.007,1.089,1.4,Auto,0,15.0,
53,92.5,-0.017,-0.007,1.089,1.4,Auto,0,15.0,
54,91.0,-0.048,0.004,1.136,3.3,Auto,0,15.0,
55,92.8,-0.033,0.007,1.107,3.3,Auto,0,15.0,
56,92.5,-0.029,-0.003,1.079,3.3,Auto,0,15.0,
57,91.3,-0.025,0.000,1.050,3.3,Auto,0,15.0,
58,91.3,-0.025,0.000,1.050,1.6,Auto,0,15.0,
59,89.1,-0.055,0.000,1.084,1.6,Auto,0,15.0,
60,89.1,-0.055,0.000,1.084,1.6,Auto,0,15.0,
61,89.1,-0.055,0.000,1.084,0.4,Auto,0,15.0,
62,89.1,-0.032,-0.018,1.147,0.4,Auto,0,15.0,
63,89.1,-0.032,-0.018,1.147,0.4,Auto,0,15.0,
64,88.5,-0.057,-0.030,1.162,0.4,Auto,0,15.0,
65,87.3,-0.066,-0.014,1.152,-0.2,Auto,0,15.0,
66,83.3,-0.037,-0.001,1.104,-0.2,Auto,0,15.0,
67,83.3,-0.037,-0.001,1.104,-0.2,Auto,0,15.0,
68,84.1,-0.005,-0.046,1.020,0.0,Auto,0,15.0,
69,83.5,-0.023,-0.015,1.029,0.0,Auto,0,15.0,
70,82.2,-0.047,0.033,1.042,0.0,Auto,0,15.0,
71,82.6,-0.053,0.049,1.065,0.0,Auto,0,15.0,
72,81.5,-0.017,0.039,1.090,0.3,Auto,0,15.0,
73,82.5,0.033,0.003,1.103,0.3,Auto,0,15.0,
74,83.5,0.030,-0.026,1.128,0.3,Auto,0,15.0,
75,84.3,-0.048,0.003,1.143,0.3,Auto,0,15.0,
76,84.3,-0.048,0.003,1.143,0.1,Auto,0,15.0,
77,81.5,-0.064,-0.022,1.067,0.1,Auto,0,15.0,
78,84.3,-0.085,-0.032,0.997,0.1,Auto,0,15.0,
79,83.7,-0.080,0.060,0.977,1.5,Auto,0,15.0,
80,83.7,-0.080,0.060,0.977,1.5,Auto,0,15.0,
