Date: 2023/08/29   10:16:34
Time,Grip Force(g),Acce.X (G),Acce.Y (G),Acce.Z (G),Height (cm),Mode,Trig,Assigned height(cm),
0,22.5,-0.019,0.018,1.028,2.7,Auto,0,15.0,
1,22.5,-0.019,0.018,1.028,2.6,Auto,0,15.0,
2,23.3,-0.017,0.021,1.039,2.6,Auto,0,15.0,
3,23.3,-0.017,0.021,1.039,2.6,Auto,0,15.0,
4,20.1,-0.024,0.017,1.039,2.6,Auto,0,15.0,
5,23.1,-0.011,0.015,1.033,2.6,Auto,0,15.0,
6,20.7,-0.013,0.019,1.041,2.6,Auto,0,15.0,
7,22.9,-0.016,0.017,1.029,2.6,Auto,0,15.0,
8,22.9,-0.016,0.017,1.029,2.6,Auto,0,15.0,
9,23.4,-0.007,0.021,1.031,2.4,Auto,0,15.0,
10,23.4,-0.016,0.037,1.036,2.4,Auto,0,15.0,
11,23.4,-0.016,0.037,1.036,2.4,Auto,0,15.0,
12,24.0,-0.003,0.028,1.036,2.6,Auto,0,15.0,
13,24.0,-0.011,0.007,1.021,2.6,Auto,0,15.0,
14,24.9,-0.008,0.022,1.039,2.6,Auto,0,15.0,
15,25.1,-0.017,0.024,1.038,2.6,Auto,0,15.0,
16,25.1,-0.017,0.024,1.038,2.7,Auto,0,15.0,
17,24.9,-0.007,0.015,1.037,2.7,Auto,0,15.0,
18,25.6,-0.022,0.016,1.031,2.7,Auto,0,15.0,
19,26.4,-0.017,0.019,1.026,2.7,Auto,0,15.0,
20,26.4,-0.017,0.019,1.026,2.7,Auto,0,15.0,
21,26.7,-0.020,0.011,1.042,2.7,Auto,0,15.0,
22,17.8,-0.021,0.006,1.027,2.7,Auto,0,15.0,
23,26.3,-0.018,0.017,1.040,2.5,Auto,0,15.0,
24,26.3,-0.018,0.017,1.040,2.5,Auto,0,15.0,
25,26.3,-0.017,0.018,1.042,2.5,Auto,0,15.0,
26,21.0,-0.010,0.021,1.036,2.5,Auto,0,15.0,
27,24.4,-0.013,0.027,1.032,2.5,Auto,0,15.0,
28,24.4,-0.013,0.027,1.032,2.5,Auto,0,15.0,
29,22.1,-0.013,0.017,1.034,2.5,Auto,0,15.0,
30,26.1,-0.022,0.003,1.036,2.5,Auto,0,15.0,
31,25.9,-0.019,0.013,1.034,2.7,Auto,0,15.0,
32,25.9,-0.019,0.013,1.034,2.7,Auto,0,15.0,
33,22.8,-0.009,0.016,1.040,2.7,Auto,0,15.0,
34,22.8,-0.009,0.016,1.040,2.5,Auto,0,15.0,
35,25.6,-0.024,0.010,1.041,2.5,Auto,0,15.0,
36,20.1,-0.020,0.017,1.037,2.5,Auto,0,15.0,
37,26.3,-0.016,0.008,1.033,2.5,Auto,0,15.0,
38,26.3,-0.016,0.008,1.033,2.4,Auto,0,15.0,
39,26.6,-0.024,0.010,1.028,2.4,Auto,0,15.0,
40,26.6,-0.024,0.010,1.028,2.4,Auto,0,15.0,
41,26.7,-0.030,0.007,1.030,2.4,Auto,0,15.0,
42,26.7,-0.030,0.007,1.030,2.5,Auto,0,15.0,
43,26.8,-0.026,0.014,1.035,2.5,Auto,0,15.0,
44,26.4,-0.025,0.018,1.038,2.5,Auto,0,15.0,
45,23.7,-0.029,0.021,1.026,2.6,Auto,0,15.0,
46,25.6,-0.029,0.015,1.035,2.6,Auto,0,15.0,
47,25.6,-0.029,0.015,1.035,2.6,Auto,0,15.0,
48,25.8,-0.015,0.015,1.029,2.6,Auto,0,15.0,
49,24.8,-0.008,0.010,1.038,2.4,Auto,0,15.0,
50,23.8,-0.019,0.001,1.027,2.4,Auto,0,15.0,
51,23.8,-0.019,0.001,1.027,2.4,Auto,0,15.0,
52,26.3,-0.003,0.013,1.039,2.4,Auto,0,15.0,
53,27.0,-0.024,0.014,1.034,2.6,Auto,0,15.0,
54,27.0,-0.024,0.014,1.034,2.6,Auto,0,15.0,
55,27.8,-0.011,0.004,1.024,2.6,Auto,0,15.0,
56,28.3,-0.021,0.002,1.030,2.4,Auto,0,15.0,
57,28.9,-0.033,-0.007,1.040,2.4,Auto,0,15.0,
58,28.9,-0.033,-0.007,1.040,2.4,Auto,0,15.0,
