Date: 2023/06/19   17:40:56
Time,Grip Force(g),Acce.X (G),Acce.Y (G),Acce.Z (G),Height (cm),Mode,Trig,Assigned height(cm),
0,100.1,-0.026,-0.013,1.020,2.4,Auto,0,15.0,
1,99.8,-0.026,-0.018,1.027,2.5,Auto,0,15.0,
2,98.0,-0.016,0.009,1.024,2.5,Auto,0,15.0,
3,98.0,-0.016,0.009,1.024,2.5,Auto,0,15.0,
4,95.5,-0.006,-0.005,1.028,2.5,Auto,0,15.0,
5,94.9,-0.016,-0.001,1.028,2.5,Auto,0,15.0,
6,103.5,-0.018,0.010,1.027,2.5,Auto,0,15.0,
7,103.5,-0.018,0.010,1.027,2.5,Auto,0,15.0,
8,109.4,-0.024,0.008,1.025,2.6,Auto,0,15.0,
9,111.6,-0.014,0.001,1.028,2.6,Auto,0,15.0,
10,114.7,-0.029,0.007,1.025,2.6,Auto,0,15.0,
11,114.7,-0.029,0.007,1.025,2.6,Auto,0,15.0,
12,118.4,-0.027,0.009,1.033,2.5,Auto,0,15.0,
13,117.8,-0.017,0.013,1.032,2.5,Auto,0,15.0,
14,116.3,-0.018,0.007,1.015,2.5,Auto,0,15.0,
15,116.3,-0.018,0.007,1.015,2.6,Auto,0,15.0,
16,110.0,-0.013,-0.009,1.027,2.6,Auto,0,15.0,
17,120.9,-0.021,-0.005,1.035,2.6,Auto,0,15.0,
18,121.8,-0.037,0.002,1.036,2.6,Auto,0,15.0,
19,121.8,-0.037,0.002,1.036,2.8,Auto,0,15.0,
20,124.9,0.000,0.065,1.024,2.8,Auto,0,15.0,
21,124.9,0.000,0.065,1.024,2.8,Auto,0,15.0,
22,124.6,-0.017,0.036,1.026,2.8,Auto,0,15.0,
23,126.5,-0.104,-0.133,1.011,2.6,Auto,0,15.0,
24,133.0,-0.032,0.001,1.024,2.6,Auto,0,15.0,
25,133.0,-0.032,0.001,1.024,2.6,Auto,0,15.0,
26,133.9,-0.032,-0.036,1.022,2.6,Auto,0,15.0,
27,135.2,-0.024,0.017,1.031,2.6,Auto,0,15.0,
28,129.6,-0.023,0.009,1.013,2.6,Auto,0,15.0,
