Date: 2023/06/19   17:40:06
Time,Grip Force(g),Acce.X (G),Acce.Y (G),Acce.Z (G),Height (cm),Mode,Trig,Assigned height(cm),
0,77.2,-0.046,0.013,1.016,2.6,Auto,0,15.0,
1,77.2,-0.046,0.013,1.016,2.6,Auto,0,15.0,
2,74.7,0.023,-0.035,1.028,2.6,Auto,0,15.0,
3,74.7,0.023,-0.035,1.028,2.6,Auto,0,15.0,
4,79.7,0.017,-0.022,1.021,2.7,Auto,0,15.0,
5,81.8,0.000,-0.019,1.024,2.7,Auto,0,15.0,
6,81.8,0.000,-0.019,1.024,2.7,Auto,0,15.0,
7,89.6,-0.042,0.002,1.025,2.7,Auto,0,15.0,
8,89.6,-0.042,0.002,1.025,2.6,Auto,0,15.0,
9,89.6,-0.042,0.002,1.025,2.6,Auto,0,15.0,
10,96.1,-0.044,-0.011,1.027,2.6,Auto,0,15.0,
11,96.1,-0.044,-0.011,1.027,2.6,Auto,0,15.0,
12,95.5,-0.013,-0.008,1.021,2.6,Auto,0,15.0,
13,97.3,0.010,-0.017,1.035,2.6,Auto,0,15.0,
14,95.5,-0.025,-0.003,1.023,2.6,Auto,0,15.0,
15,95.5,-0.025,-0.003,1.023,2.8,Auto,0,15.0,
16,97.0,-0.028,-0.014,1.031,2.8,Auto,0,15.0,
17,95.2,-0.015,-0.002,1.021,2.8,Auto,0,15.0,
18,96.1,-0.066,0.009,1.020,2.8,Auto,0,15.0,
19,96.1,-0.066,0.009,1.020,2.8,Auto,0,15.0,
20,92.4,-0.092,0.028,1.026,2.8,Auto,0,15.0,
21,93.6,-0.084,0.029,1.031,2.8,Auto,0,15.0,
22,89.9,-0.073,0.023,1.019,2.7,Auto,0,15.0,
23,89.9,-0.073,0.023,1.019,2.7,Auto,0,15.0,
24,88.0,-0.034,0.007,1.030,2.7,Auto,0,15.0,
25,86.2,-0.008,-0.005,1.029,2.7,Auto,0,15.0,
26,83.1,0.005,-0.009,1.030,2.7,Auto,0,15.0,
27,82.2,-0.004,-0.010,1.031,2.7,Auto,0,15.0,
28,82.2,-0.004,-0.010,1.031,2.7,Auto,0,15.0,
29,82.8,0.007,-0.036,1.038,2.7,Auto,0,15.0,
30,80.0,-0.019,0.005,1.018,2.6,Auto,0,15.0,
31,81.2,-0.027,-0.009,1.023,2.6,Auto,0,15.0,
32,81.2,-0.027,-0.009,1.023,2.6,Auto,0,15.0,
