Date: 2023/06/09   16:15:17
Time,Grip Force(g),Acce.X (G),Acce.Y (G),Acce.Z (G),Height (cm),Mode,Trig,Assigned height(cm),
0,-2.8,-0.028,-0.008,1.037,2.1,Auto,0,15.0,
1,-2.8,-0.028,-0.008,1.037,2.1,Auto,0,15.0,
2,-2.8,-0.028,-0.008,1.037,2.1,Auto,0,15.0,
3,-1.6,-0.031,-0.002,1.026,2.1,Auto,0,15.0,
4,-4.0,-0.029,-0.010,1.034,2.1,Auto,0,15.0,
5,-4.0,-0.029,-0.010,1.034,2.1,Auto,0,15.0,
6,-0.6,-0.017,-0.008,1.032,2.1,Auto,0,15.0,
7,-1.6,-0.025,-0.005,1.030,2.1,Auto,0,15.0,
8,-2.2,-0.031,-0.006,1.042,2.1,Auto,0,15.0,
9,-2.2,-0.031,-0.006,1.042,2.1,Auto,0,15.0,
10,-2.2,-0.024,-0.001,1.032,2.0,Auto,0,15.0,
11,-2.2,-0.024,-0.001,1.032,2.0,Auto,0,15.0,
12,-2.5,-0.021,-0.008,1.043,2.0,Auto,0,15.0,
13,-1.6,-0.030,-0.010,1.032,2.0,Auto,0,15.0,
14,-1.6,-0.030,-0.010,1.032,2.1,Auto,0,15.0,
15,-7.4,-0.031,0.002,1.015,2.1,Auto,0,15.0,
16,-0.3,-0.030,-0.016,1.036,2.1,Auto,0,15.0,
17,-1.6,-0.024,-0.008,1.032,2.1,Auto,0,15.0,
18,-3.4,-0.026,0.004,1.023,2.3,Auto,0,15.0,
19,-1.6,-0.035,-0.024,1.033,2.3,Auto,0,15.0,
20,-1.6,-0.035,-0.024,1.033,2.3,Auto,0,15.0,
21,-1.9,-0.009,0.013,1.037,2.1,Auto,0,15.0,
22,-1.9,-0.024,-0.019,1.031,2.1,Auto,0,15.0,
23,-1.9,-0.024,-0.019,1.031,2.1,Auto,0,15.0,
24,-2.2,-0.027,0.007,1.036,2.1,Auto,0,15.0,
25,0.9,-0.025,-0.010,1.035,1.9,Auto,0,15.0,
26,-1.6,-0.024,-0.008,1.032,1.9,Auto,0,15.0,
27,11.2,-0.021,-0.000,1.037,1.9,Auto,0,15.0,
28,16.1,-0.025,-0.011,1.034,1.9,Auto,0,15.0,
29,24.5,-0.037,-0.006,1.025,2.3,Auto,0,15.0,
30,24.5,-0.037,-0.006,1.025,2.3,Auto,0,15.0,
31,47.4,-0.034,-0.010,1.033,2.3,Auto,0,15.0,
32,47.4,-0.034,-0.010,1.033,2.1,Auto,0,15.0,
33,47.7,-0.025,0.022,1.037,2.1,Auto,0,15.0,
34,47.1,-0.043,0.001,1.033,2.1,Auto,0,15.0,
35,47.1,-0.043,0.001,1.033,2.1,Auto,0,15.0,
36,49.0,-0.007,-0.011,1.027,2.1,Auto,0,15.0,
37,53.6,-0.026,-0.020,1.023,2.1,Auto,0,15.0,
38,73.5,-0.068,-0.085,1.038,2.1,Auto,0,15.0,
39,73.5,-0.068,-0.085,1.038,2.1,Auto,0,15.0,
40,73.5,-0.068,-0.085,1.038,2.3,Auto,0,15.0,
41,94.9,-0.028,-0.017,1.032,2.3,Auto,0,15.0,
42,101.4,-0.043,-0.005,1.041,2.3,Auto,0,15.0,
43,105.4,-0.060,0.006,1.038,2.1,Auto,0,15.0,
44,105.4,-0.060,0.006,1.038,2.1,Auto,0,15.0,
45,98.6,-0.014,-0.002,1.028,2.1,Auto,0,15.0,
46,98.6,-0.014,-0.002,1.028,2.1,Auto,0,15.0,
47,96.4,-0.015,-0.044,1.023,2.0,Auto,0,15.0,
48,98.0,-0.036,-0.015,1.033,2.0,Auto,0,15.0,
49,98.0,-0.036,-0.015,1.033,2.0,Auto,0,15.0,
50,107.0,-0.011,-0.043,1.020,2.0,Auto,0,15.0,
51,107.0,-0.011,-0.043,1.020,2.5,Auto,0,15.0,
52,109.7,-0.020,-0.025,1.039,2.5,Auto,0,15.0,
53,113.2,-0.023,0.006,1.039,2.5,Auto,0,15.0,
54,113.2,-0.023,0.006,1.039,2.2,Auto,0,15.0,
55,114.7,-0.021,-0.009,1.025,2.2,Auto,0,15.0,
56,114.7,-0.025,-0.004,1.028,2.2,Auto,0,15.0,
57,111.0,-0.024,-0.009,1.030,2.2,Auto,0,15.0,
58,111.0,-0.024,-0.009,1.030,2.1,Auto,0,15.0,
59,116.3,-0.003,-0.056,1.036,2.1,Auto,0,15.0,
60,116.3,-0.003,-0.056,1.036,2.1,Auto,0,15.0,
61,129.9,-0.107,0.073,1.041,2.1,Auto,0,15.0,
62,146.3,-0.080,0.135,1.029,2.3,Auto,0,15.0,
63,146.3,-0.080,0.135,1.029,2.3,Auto,0,15.0,
64,159.3,-0.075,0.038,1.039,2.3,Auto,0,15.0,
65,159.3,-0.075,0.038,1.039,2.5,Auto,0,15.0,
66,171.1,-0.031,-0.028,1.041,2.5,Auto,0,15.0,
67,171.1,-0.031,-0.028,1.041,2.5,Auto,0,15.0,
68,176.7,-0.026,-0.025,1.042,2.5,Auto,0,15.0,
69,191.0,-0.035,-0.062,1.042,2.2,Auto,0,15.0,
70,196.8,-0.046,0.095,1.037,2.2,Auto,0,15.0,
71,196.8,-0.046,0.095,1.037,2.2,Auto,0,15.0,
72,212.0,0.013,0.071,1.034,2.2,Auto,0,15.0,
73,212.0,0.013,0.071,1.034,2.2,Auto,0,15.0,
74,218.2,-0.045,-0.119,1.070,2.2,Auto,0,15.0,
75,218.2,-0.045,-0.119,1.070,2.2,Auto,0,15.0,
76,219.8,-0.018,-0.137,1.069,2.2,Auto,0,15.0,
77,223.8,-0.102,-0.044,1.102,2.2,Auto,0,15.0,
78,225.1,-0.107,-0.020,1.093,2.2,Auto,0,15.0,
79,225.1,-0.107,-0.020,1.093,2.2,Auto,0,15.0,
80,227.8,-0.022,-0.008,1.059,1.9,Auto,0,15.0,
81,227.8,-0.022,-0.008,1.059,1.9,Auto,0,15.0,
82,233.7,-0.044,-0.041,1.084,1.9,Auto,0,15.0,
83,236.8,-0.028,-0.041,1.118,1.9,Auto,0,15.0,
84,236.8,-0.028,-0.041,1.118,3.5,Auto,0,15.0,
85,238.1,-0.093,-0.037,1.049,3.5,Auto,0,15.0,
86,238.1,-0.093,-0.037,1.049,3.5,Auto,0,15.0,
87,235.9,-0.116,-0.012,1.040,2.4,Auto,0,15.0,
88,235.9,-0.116,-0.012,1.040,2.4,Auto,0,15.0,
89,238.1,-0.085,-0.019,1.073,2.4,Auto,0,15.0,
90,237.8,-0.060,-0.046,1.071,2.4,Auto,0,15.0,
91,241.5,-0.080,-0.033,1.051,2.1,Auto,0,15.0,
92,244.9,-0.129,-0.010,1.027,2.1,Auto,0,15.0,
93,244.9,-0.129,-0.010,1.027,2.1,Auto,0,15.0,
94,246.8,-0.094,-0.020,1.018,2.1,Auto,0,15.0,
95,245.8,-0.044,-0.034,1.032,2.7,Auto,0,15.0,
96,246.1,-0.083,-0.008,1.066,2.7,Auto,0,15.0,
97,245.5,-0.064,-0.021,1.031,2.7,Auto,0,15.0,
98,245.5,-0.064,-0.021,1.031,2.8,Auto,0,15.0,
99,243.3,-0.070,-0.029,0.988,2.8,Auto,0,15.0,
100,243.3,-0.084,0.008,0.970,2.8,Auto,0,15.0,
101,242.4,-0.043,0.001,0.977,2.8,Auto,0,15.0,
102,242.4,-0.043,0.001,0.977,3.5,Auto,0,15.0,
103,245.2,-0.022,-0.027,1.010,3.5,Auto,0,15.0,
104,245.5,-0.016,-0.029,1.047,3.5,Auto,0,15.0,
105,248.3,-0.049,-0.023,1.029,3.5,Auto,0,15.0,
106,248.6,-0.065,-0.037,1.009,3.7,Auto,0,15.0,
107,248.6,-0.065,-0.037,1.009,3.7,Auto,0,15.0,
108,245.8,-0.051,-0.012,0.969,3.7,Auto,0,15.0,
109,239.3,-0.024,-0.016,0.988,4.1,Auto,0,15.0,
110,239.3,-0.024,-0.016,0.988,4.1,Auto,0,15.0,
111,236.2,-0.014,-0.033,1.027,4.1,Auto,0,15.0,
112,236.2,-0.014,-0.033,1.027,4.1,Auto,0,15.0,
113,235.9,-0.036,-0.026,0.994,4.2,Auto,0,15.0,
114,235.9,-0.036,-0.026,0.994,4.2,Auto,0,15.0,
115,237.8,-0.071,-0.013,0.974,4.2,Auto,0,15.0,
116,236.2,-0.039,-0.043,1.023,4.2,Auto,0,15.0,
117,236.2,-0.039,-0.043,1.023,3.9,Auto,0,15.0,
118,236.2,-0.039,-0.043,1.023,3.9,Auto,0,15.0,
119,231.6,-0.024,-0.040,1.018,3.9,Auto,0,15.0,
120,231.6,-0.024,-0.040,1.018,3.9,Auto,0,15.0,
121,223.2,-0.063,-0.015,0.963,3.9,Auto,0,15.0,
122,223.2,-0.063,-0.015,0.963,3.9,Auto,0,15.0,
