Date: 2023/06/09   16:18:54
Time,Grip Force(g),Acce.X (G),Acce.Y (G),Acce.Z (G),Height (cm),Mode,Trig,Assigned height(cm),
0,243.7,-0.038,-0.015,1.030,2.5,Auto,0,15.0,
1,241.2,-0.035,-0.022,1.033,2.5,Auto,0,15.0,
2,241.2,-0.035,-0.022,1.033,2.5,Auto,0,15.0,
3,241.8,-0.048,-0.012,1.033,2.3,Auto,0,15.0,
4,243.7,-0.055,-0.020,1.025,2.3,Auto,0,15.0,
5,244.6,-0.033,-0.005,1.043,2.3,Auto,0,15.0,
6,238.7,-0.039,-0.010,1.038,2.3,Auto,0,15.0,
7,235.9,-0.026,-0.020,1.024,2.4,Auto,0,15.0,
8,235.3,-0.032,-0.015,1.032,2.4,Auto,0,15.0,
9,237.2,-0.031,-0.016,1.035,2.4,Auto,0,15.0,
10,239.0,-0.032,-0.005,1.025,2.7,Auto,0,15.0,
11,238.7,-0.041,-0.011,1.026,2.7,Auto,0,15.0,
12,239.9,-0.035,-0.012,1.030,2.7,Auto,0,15.0,
13,235.0,-0.051,-0.016,1.024,2.7,Auto,0,15.0,
14,232.8,-0.038,-0.011,1.009,2.5,Auto,0,15.0,
15,229.1,-0.039,-0.019,1.027,2.5,Auto,0,15.0,
16,228.2,-0.043,-0.009,1.036,2.5,Auto,0,15.0,
17,228.2,-0.042,-0.015,1.019,2.5,Auto,0,15.0,
18,229.1,-0.056,-0.033,1.023,2.5,Auto,0,15.0,
19,229.1,-0.056,-0.033,1.023,2.5,Auto,0,15.0,
20,227.2,-0.037,-0.011,1.027,2.5,Auto,0,15.0,
21,226.9,-0.042,-0.016,1.031,2.4,Auto,0,15.0,
22,229.7,-0.041,-0.011,1.033,2.4,Auto,0,15.0,
23,229.7,-0.041,-0.011,1.033,2.4,Auto,0,15.0,
24,230.3,-0.031,-0.013,1.033,2.4,Auto,0,15.0,
25,229.4,-0.042,-0.007,1.024,2.5,Auto,0,15.0,
26,228.2,-0.038,-0.023,1.024,2.5,Auto,0,15.0,
27,228.2,-0.038,-0.023,1.024,2.5,Auto,0,15.0,
28,231.9,-0.041,-0.012,1.025,2.5,Auto,0,15.0,
29,231.9,-0.041,-0.012,1.025,2.4,Auto,0,15.0,
30,227.2,-0.034,-0.005,1.022,2.4,Auto,0,15.0,
31,226.9,-0.041,-0.016,1.039,2.4,Auto,0,15.0,
32,226.9,-0.041,-0.016,1.039,2.4,Auto,0,15.0,
33,227.8,-0.029,-0.014,1.028,2.4,Auto,0,15.0,
34,227.8,-0.029,-0.014,1.028,2.4,Auto,0,15.0,
35,233.1,-0.040,-0.007,1.037,2.4,Auto,0,15.0,
36,233.1,-0.045,-0.016,1.031,2.4,Auto,0,15.0,
