Date: 2023/06/09   17:01:06
Time,Grip Force(g),Acce.X (G),Acce.Y (G),Acce.Z (G),Height (cm),Mode,Trig,Assigned height(cm),
0,82.2,-0.037,-0.001,1.033,2.4,Auto,0,15.0,
1,82.2,-0.037,-0.001,1.033,2.1,Auto,0,15.0,
2,78.1,-0.030,0.007,1.029,2.1,Auto,0,15.0,
3,82.2,-0.030,0.004,1.035,2.1,Auto,0,15.0,
4,78.1,-0.041,-0.004,1.024,2.1,Auto,0,15.0,
5,78.1,-0.041,-0.004,1.024,2.4,Auto,0,15.0,
6,77.5,-0.042,-0.004,1.046,2.4,Auto,0,15.0,
7,80.3,-0.049,-0.015,1.025,2.4,Auto,0,15.0,
8,78.1,-0.051,-0.016,1.031,2.4,Auto,0,15.0,
9,76.9,-0.053,-0.008,1.025,2.2,Auto,0,15.0,
10,71.0,-0.039,-0.009,1.029,2.2,Auto,0,15.0,
11,71.0,-0.039,-0.009,1.029,2.2,Auto,0,15.0,
12,71.6,-0.048,0.013,1.023,2.4,Auto,0,15.0,
13,71.9,-0.043,-0.013,1.026,2.4,Auto,0,15.0,
14,71.9,-0.043,-0.013,1.026,2.4,Auto,0,15.0,
15,73.8,-0.026,0.002,1.024,2.4,Auto,0,15.0,
16,73.8,-0.026,0.002,1.024,2.2,Auto,0,15.0,
17,73.8,-0.053,0.007,1.023,2.2,Auto,0,15.0,
18,73.8,-0.049,0.032,1.023,2.2,Auto,0,15.0,
19,73.8,-0.049,0.032,1.023,2.2,Auto,0,15.0,
20,73.2,-0.039,0.005,1.025,2.6,Auto,0,15.0,
21,72.8,-0.036,-0.016,1.041,2.6,Auto,0,15.0,
22,63.5,-0.028,-0.022,1.026,2.6,Auto,0,15.0,
23,63.5,-0.028,-0.022,1.026,2.1,Auto,0,15.0,
24,72.8,-0.045,-0.023,1.025,2.1,Auto,0,15.0,
25,75.6,-0.058,-0.009,1.027,2.1,Auto,0,15.0,
26,76.9,-0.043,-0.013,1.018,2.1,Auto,0,15.0,
27,78.7,-0.028,0.005,1.026,2.5,Auto,0,15.0,
28,79.4,-0.048,0.012,1.025,2.5,Auto,0,15.0,
29,80.3,-0.048,-0.014,1.033,2.5,Auto,0,15.0,
30,80.9,-0.035,-0.013,1.017,2.5,Auto,0,15.0,
31,80.9,-0.035,-0.013,1.017,2.2,Auto,0,15.0,
32,81.8,-0.039,-0.026,1.028,2.2,Auto,0,15.0,
33,81.8,-0.039,-0.026,1.028,2.2,Auto,0,15.0,
34,87.7,-0.044,-0.009,1.027,2.2,Auto,0,15.0,
35,89.0,-0.041,-0.009,1.029,2.2,Auto,0,15.0,
36,89.0,-0.041,-0.009,1.029,2.2,Auto,0,15.0,
37,90.8,-0.054,-0.015,1.020,2.2,Auto,0,15.0,
38,90.8,-0.054,-0.015,1.020,2.2,Auto,0,15.0,
39,90.8,-0.054,-0.015,1.020,2.2,Auto,0,15.0,
40,87.4,-0.042,-0.012,1.042,2.2,Auto,0,15.0,
41,84.6,-0.049,-0.019,1.035,2.2,Auto,0,15.0,
42,84.6,-0.049,-0.019,1.035,2.3,Auto,0,15.0,
43,84.0,-0.051,-0.009,1.036,2.3,Auto,0,15.0,
44,84.0,-0.051,-0.009,1.036,2.3,Auto,0,15.0,
45,82.8,-0.047,-0.000,1.031,2.2,Auto,0,15.0,
46,82.8,-0.034,0.000,1.033,2.2,Auto,0,15.0,
47,82.2,-0.055,-0.001,1.037,2.2,Auto,0,15.0,
48,82.2,-0.055,-0.001,1.037,2.2,Auto,0,15.0,
49,80.0,-0.057,-0.005,1.029,2.3,Auto,0,15.0,
50,80.0,-0.057,-0.005,1.029,2.3,Auto,0,15.0,
51,82.2,-0.051,-0.015,1.036,2.3,Auto,0,15.0,
52,81.8,-0.042,-0.004,1.031,2.3,Auto,0,15.0,
53,77.8,-0.051,-0.014,1.043,2.1,Auto,0,15.0,
54,77.8,-0.051,-0.014,1.043,2.1,Auto,0,15.0,
55,83.7,-0.036,0.009,1.023,2.1,Auto,0,15.0,
56,82.8,-0.049,0.006,1.036,2.3,Auto,0,15.0,
57,81.8,-0.040,0.004,1.016,2.3,Auto,0,15.0,
58,80.6,-0.037,0.017,1.024,2.3,Auto,0,15.0,
59,77.2,-0.030,0.001,1.025,2.3,Auto,0,15.0,
60,80.6,-0.026,-0.015,1.027,2.5,Auto,0,15.0,
61,80.3,-0.044,-0.007,1.030,2.5,Auto,0,15.0,
62,80.3,-0.044,-0.007,1.030,2.5,Auto,0,15.0,
63,82.5,-0.027,0.003,1.032,2.5,Auto,0,15.0,
64,83.7,-0.026,0.026,1.028,2.1,Auto,0,15.0,
65,81.5,-0.043,0.003,1.021,2.1,Auto,0,15.0,
66,85.3,-0.043,0.016,1.037,2.1,Auto,0,15.0,
67,85.3,-0.043,0.016,1.037,2.1,Auto,0,15.0,
68,86.5,-0.036,-0.006,1.029,2.1,Auto,0,15.0,
69,87.1,-0.035,0.001,1.033,2.1,Auto,0,15.0,
