Date: 2023/06/09   17:01:44
Time,Grip Force(g),Acce.X (G),Acce.Y (G),Acce.Z (G),Height (cm),Mode,Trig,Assigned height(cm),
0,63.2,-0.036,0.011,1.027,2.2,Auto,0,15.0,
1,63.2,-0.036,0.011,1.027,2.2,Auto,0,15.0,
2,58.9,-0.028,0.018,1.023,2.2,Auto,0,15.0,
3,58.9,-0.028,0.018,1.023,2.2,Auto,0,15.0,
4,63.5,-0.023,0.023,1.018,2.2,Auto,0,15.0,
5,64.5,-0.040,0.026,1.024,2.2,Auto,0,15.0,
6,65.7,-0.127,-0.129,1.042,2.2,Auto,0,15.0,
7,70.1,0.006,0.063,1.036,2.2,Auto,0,15.0,
8,70.1,-0.020,-0.026,1.025,2.2,Auto,0,15.0,
9,70.1,-0.020,-0.026,1.025,2.2,Auto,0,15.0,
10,67.9,-0.044,-0.049,1.033,2.2,Auto,0,15.0,
11,65.4,-0.045,-0.027,1.025,2.2,Auto,0,15.0,
12,65.4,-0.045,-0.027,1.025,2.1,Auto,0,15.0,
13,66.7,-0.032,-0.032,1.024,2.1,Auto,0,15.0,
14,66.7,-0.032,-0.032,1.024,2.1,Auto,0,15.0,
15,67.9,-0.050,-0.024,1.022,2.1,Auto,0,15.0,
16,65.7,-0.050,-0.001,1.028,2.2,Auto,0,15.0,
17,65.7,-0.050,-0.001,1.028,2.2,Auto,0,15.0,
18,62.3,-0.050,-0.003,1.024,2.2,Auto,0,15.0,
19,59.8,-0.043,0.004,1.032,2.1,Auto,0,15.0,
20,55.2,-0.044,-0.014,1.022,2.1,Auto,0,15.0,
21,55.2,-0.021,-0.047,1.035,2.1,Auto,0,15.0,
22,55.2,-0.021,-0.047,1.035,2.1,Auto,0,15.0,
23,59.8,-0.027,-0.009,1.028,2.1,Auto,0,15.0,
24,59.8,-0.027,-0.009,1.028,2.1,Auto,0,15.0,
25,62.9,-0.044,-0.020,1.026,2.1,Auto,0,15.0,
26,62.9,-0.044,-0.020,1.026,2.1,Auto,0,15.0,
27,64.2,-0.043,-0.000,1.031,2.2,Auto,0,15.0,
28,64.8,-0.033,-0.037,1.022,2.2,Auto,0,15.0,
29,65.1,-0.057,0.007,1.037,2.2,Auto,0,15.0,
30,65.1,-0.057,0.007,1.037,2.4,Auto,0,15.0,
31,64.5,-0.043,-0.021,1.033,2.4,Auto,0,15.0,
32,67.6,-0.053,-0.004,1.014,2.4,Auto,0,15.0,
33,69.4,-0.060,-0.015,1.033,2.4,Auto,0,15.0,
34,69.4,-0.060,-0.015,1.033,2.2,Auto,0,15.0,
35,67.0,-0.054,-0.011,1.024,2.2,Auto,0,15.0,
36,67.0,-0.054,-0.011,1.024,2.2,Auto,0,15.0,
37,69.4,-0.046,-0.023,1.028,2.2,Auto,0,15.0,
38,67.0,-0.054,-0.009,1.026,2.1,Auto,0,15.0,
39,66.7,-0.045,-0.007,1.037,2.1,Auto,0,15.0,
40,66.7,-0.045,-0.007,1.037,2.1,Auto,0,15.0,
41,61.1,-0.037,-0.016,1.029,2.1,Auto,0,15.0,
42,65.7,-0.046,-0.017,1.026,2.1,Auto,0,15.0,
43,65.1,-0.047,0.003,1.025,2.1,Auto,0,15.0,
44,65.1,-0.047,0.003,1.025,2.1,Auto,0,15.0,
45,65.4,-0.048,0.002,1.028,2.4,Auto,0,15.0,
46,65.1,-0.045,-0.003,1.026,2.4,Auto,0,15.0,
47,65.4,-0.038,-0.028,1.027,2.4,Auto,0,15.0,
48,65.4,-0.038,-0.028,1.027,2.4,Auto,0,15.0,
49,64.2,-0.040,-0.035,1.021,2.2,Auto,0,15.0,
