Date: 2023/06/09   17:03:11
Time,Grip Force(g),Acce.X (G),Acce.Y (G),Acce.Z (G),Height (cm),Mode,Trig,Assigned height(cm),
0,99.5,-0.057,0.026,1.024,1.9,Auto,0,15.0,
1,99.5,-0.057,0.026,1.024,1.9,Auto,0,15.0,
2,97.0,-0.004,0.024,1.030,1.9,Auto,0,15.0,
3,97.0,-0.004,0.024,1.030,2.6,Auto,0,15.0,
4,97.0,-0.004,0.024,1.030,2.6,Auto,0,15.0,
5,97.0,-0.030,0.027,1.032,2.6,Auto,0,15.0,
6,98.3,-0.048,0.006,1.032,2.6,Auto,0,15.0,
7,98.9,-0.055,-0.009,1.020,2.2,Auto,0,15.0,
8,98.9,-0.055,-0.009,1.020,2.2,Auto,0,15.0,
9,101.1,-0.056,0.006,1.030,2.2,Auto,0,15.0,
10,102.6,-0.037,-0.006,1.026,2.2,Auto,0,15.0,
11,104.8,-0.031,-0.003,1.016,2.2,Auto,0,15.0,
12,108.8,-0.039,0.007,1.021,2.2,Auto,0,15.0,
13,112.2,-0.003,0.008,1.034,2.2,Auto,0,15.0,
14,112.2,-0.003,0.008,1.034,2.2,Auto,0,15.0,
15,111.3,-0.010,-0.010,1.024,2.2,Auto,0,15.0,
16,111.3,-0.066,-0.002,1.037,2.2,Auto,0,15.0,
17,109.7,-0.073,0.007,1.036,2.2,Auto,0,15.0,
18,109.7,-0.073,0.007,1.036,2.2,Auto,0,15.0,
19,110.7,-0.055,-0.000,1.027,2.2,Auto,0,15.0,
20,112.5,-0.044,-0.002,1.014,2.2,Auto,0,15.0,
21,109.1,-0.046,-0.002,1.026,2.3,Auto,0,15.0,
22,113.5,-0.061,0.013,1.028,2.3,Auto,0,15.0,
23,112.5,-0.048,-0.020,1.026,2.3,Auto,0,15.0,
24,114.7,-0.056,-0.002,1.027,2.3,Auto,0,15.0,
25,115.0,-0.067,-0.000,1.028,2.2,Auto,0,15.0,
26,115.0,-0.061,-0.021,1.040,2.2,Auto,0,15.0,
27,115.0,-0.061,-0.021,1.040,2.2,Auto,0,15.0,
28,109.1,-0.058,-0.006,1.026,2.2,Auto,0,15.0,
29,115.6,-0.059,-0.005,1.026,2.2,Auto,0,15.0,
30,115.9,-0.044,-0.018,1.024,2.2,Auto,0,15.0,
31,115.9,-0.044,-0.018,1.024,2.2,Auto,0,15.0,
32,117.5,-0.057,-0.006,1.028,2.2,Auto,0,15.0,
33,120.6,-0.031,-0.004,1.030,2.2,Auto,0,15.0,
34,120.6,-0.031,-0.004,1.030,2.2,Auto,0,15.0,
35,120.6,-0.031,-0.004,1.030,2.2,Auto,0,15.0,
36,117.5,-0.014,0.008,1.045,2.1,Auto,0,15.0,
37,117.8,-0.033,0.039,1.037,2.1,Auto,0,15.0,
38,115.6,-0.084,-0.006,1.063,2.1,Auto,0,15.0,
39,116.3,-0.061,-0.004,1.036,2.1,Auto,0,15.0,
40,117.5,-0.044,-0.008,1.021,2.1,Auto,0,15.0,
41,117.5,-0.044,-0.008,1.021,2.1,Auto,0,15.0,
42,118.4,-0.065,-0.019,1.017,2.1,Auto,0,15.0,
43,119.3,-0.081,-0.001,1.019,2.1,Auto,0,15.0,
44,117.5,-0.096,0.010,1.015,2.1,Auto,0,15.0,
45,117.5,-0.096,0.010,1.015,2.1,Auto,0,15.0,
46,115.0,-0.069,-0.009,1.024,2.1,Auto,0,15.0,
47,115.3,-0.076,-0.018,1.024,2.1,Auto,0,15.0,
48,112.8,-0.084,-0.035,1.024,2.1,Auto,0,15.0,
49,113.8,-0.081,-0.032,1.027,2.1,Auto,0,15.0,
50,114.1,-0.061,-0.019,1.020,2.1,Auto,0,15.0,
