Date: 2023/06/26   18:25:20
Time,Grip Force(g),Acce.X (G),Acce.Y (G),Acce.Z (G),Height (cm),Mode,Trig,Assigned height(cm),
0,35.6,0.028,-0.040,1.022,2.4,Auto,0,15.0,
1,29.8,0.003,0.001,1.033,2.4,Auto,0,15.0,
2,29.8,0.003,0.001,1.033,2.4,Auto,0,15.0,
3,31.9,-0.089,0.069,1.043,2.4,Auto,0,15.0,
4,27.9,-0.016,0.007,1.037,2.4,Auto,0,15.0,
5,27.9,-0.016,0.007,1.037,2.4,Auto,0,15.0,
6,27.9,-0.016,0.007,1.037,2.4,Auto,0,15.0,
7,30.4,0.012,-0.008,1.039,2.4,Auto,0,15.0,
8,38.1,-0.021,0.024,1.029,2.4,Auto,0,15.0,
9,38.1,-0.021,0.024,1.029,2.4,Auto,0,15.0,
10,38.1,-0.021,0.024,1.029,2.5,Auto,0,15.0,
11,45.9,-0.006,-0.017,1.024,2.5,Auto,0,15.0,
12,45.9,-0.006,-0.017,1.024,2.5,Auto,0,15.0,
13,43.4,-0.033,0.043,1.031,2.5,Auto,0,15.0,
14,40.6,-0.031,0.043,1.033,2.4,Auto,0,15.0,
15,40.6,-0.031,0.043,1.033,2.4,Auto,0,15.0,
16,36.9,-0.026,0.026,1.037,2.4,Auto,0,15.0,
17,36.9,-0.026,0.026,1.037,2.4,Auto,0,15.0,
18,34.1,-0.013,-0.002,1.032,2.4,Auto,0,15.0,
19,38.4,-0.015,0.025,1.031,2.4,Auto,0,15.0,
20,36.9,-0.020,0.028,1.038,2.4,Auto,0,15.0,
21,36.9,-0.020,0.028,1.038,2.3,Auto,0,15.0,
22,33.2,-0.020,0.020,1.029,2.3,Auto,0,15.0,
23,29.8,-0.007,0.015,1.028,2.3,Auto,0,15.0,
24,23.9,-0.009,0.022,1.031,2.3,Auto,0,15.0,
25,11.5,-0.032,0.039,1.035,2.6,Auto,0,15.0,
26,21.7,0.012,-0.017,1.030,2.6,Auto,0,15.0,
27,20.1,0.016,-0.038,1.024,2.6,Auto,0,15.0,
28,25.7,0.003,-0.001,1.036,2.5,Auto,0,15.0,
29,25.7,0.003,-0.001,1.036,2.5,Auto,0,15.0,
30,23.9,-0.023,0.034,1.032,2.5,Auto,0,15.0,
31,26.0,-0.025,0.030,1.030,2.5,Auto,0,15.0,
32,24.2,-0.013,0.014,1.027,2.6,Auto,0,15.0,
