Date: 2023/07/11   21:40:54
Time,Grip Force(g),Acce.X (G),Acce.Y (G),Acce.Z (G),Height (cm),Mode,Trig,Assigned height(cm),
0,45.9,-0.009,0.009,0.908,2.6,Auto,0,15.0,
1,49.6,-0.022,0.014,0.913,2.6,Auto,0,15.0,
2,49.6,-0.022,0.014,0.913,2.4,Auto,0,15.0,
3,51.4,-0.000,0.049,0.915,2.4,Auto,0,15.0,
4,51.4,-0.000,0.049,0.915,2.4,Auto,0,15.0,
5,57.4,0.011,0.052,0.904,2.4,Auto,0,15.0,
6,57.4,0.011,0.052,0.904,2.6,Auto,0,15.0,
7,60.0,-0.201,-0.063,0.912,2.6,Auto,0,15.0,
8,60.6,0.023,0.085,0.913,2.6,Auto,0,15.0,
9,62.7,-0.020,0.026,0.917,2.5,Auto,0,15.0,
10,62.7,-0.020,0.026,0.917,2.5,Auto,0,15.0,
11,61.9,-0.017,-0.010,0.912,2.5,Auto,0,15.0,
12,61.9,-0.017,-0.010,0.912,2.5,Auto,0,15.0,
13,59.3,-0.001,-0.030,0.912,2.6,Auto,0,15.0,
14,57.9,-0.004,-0.016,0.904,2.6,Auto,0,15.0,
15,56.5,0.009,-0.022,0.911,2.6,Auto,0,15.0,
16,58.2,-0.014,-0.010,0.900,2.6,Auto,0,15.0,
17,61.0,0.005,-0.021,0.904,2.6,Auto,0,15.0,
18,61.0,0.005,-0.021,0.904,2.6,Auto,0,15.0,
19,62.8,-0.012,-0.000,0.914,2.6,Auto,0,15.0,
20,65.8,-0.018,-0.001,0.914,2.5,Auto,0,15.0,
21,65.3,-0.014,0.011,0.903,2.5,Auto,0,15.0,
22,65.3,-0.014,0.011,0.903,2.5,Auto,0,15.0,
23,62.3,-0.023,0.021,0.909,2.5,Auto,0,15.0,
24,57.1,-0.021,0.038,0.918,2.6,Auto,0,15.0,
25,57.1,-0.021,0.038,0.918,2.6,Auto,0,15.0,
26,57.1,-0.021,0.038,0.918,2.6,Auto,0,15.0,
27,54.8,-0.007,0.031,0.911,2.6,Auto,0,15.0,
28,53.3,0.007,0.025,0.911,2.4,Auto,0,15.0,
29,52.5,-0.014,0.019,0.912,2.4,Auto,0,15.0,
30,52.4,-0.009,0.023,0.905,2.4,Auto,0,15.0,
31,52.6,-0.007,0.021,0.912,2.6,Auto,0,15.0,
32,53.7,-0.016,0.019,0.910,2.6,Auto,0,15.0,
33,53.7,-0.016,0.019,0.910,2.6,Auto,0,15.0,
34,54.0,-0.007,0.037,0.906,2.6,Auto,0,15.0,
35,54.0,-0.007,0.037,0.906,2.7,Auto,0,15.0,
36,54.4,-0.004,0.046,0.907,2.7,Auto,0,15.0,
37,53.9,-0.008,0.046,0.912,2.7,Auto,0,15.0,
38,51.6,-0.007,0.018,0.912,2.7,Auto,0,15.0,
39,51.6,0.005,-0.002,0.910,2.6,Auto,0,15.0,
40,50.3,-0.019,0.018,0.917,2.6,Auto,0,15.0,
41,50.5,-0.034,-0.012,0.911,2.6,Auto,0,15.0,
42,51.1,-0.027,-0.012,0.916,2.5,Auto,0,15.0,
43,51.8,-0.021,0.010,0.906,2.5,Auto,0,15.0,
44,52.2,-0.034,0.021,0.903,2.5,Auto,0,15.0,
45,52.2,-0.034,0.021,0.903,2.5,Auto,0,15.0,
46,52.5,-0.012,0.009,0.915,2.6,Auto,0,15.0,
47,52.8,-0.007,0.004,0.913,2.6,Auto,0,15.0,
48,53.3,0.014,0.027,0.898,2.6,Auto,0,15.0,
49,53.3,0.014,0.027,0.898,2.6,Auto,0,15.0,
50,53.5,0.022,0.024,0.905,2.4,Auto,0,15.0,
51,53.9,-0.151,-0.027,1.003,2.4,Auto,0,15.0,
52,54.1,0.038,0.009,0.905,2.4,Auto,0,15.0,
53,54.1,0.038,0.009,0.905,2.5,Auto,0,15.0,
54,54.9,-0.018,-0.011,0.911,2.5,Auto,0,15.0,
55,56.1,-0.039,-0.008,0.915,2.5,Auto,0,15.0,
56,57.6,-0.044,0.000,0.920,2.5,Auto,0,15.0,
57,57.6,-0.044,0.000,0.920,2.7,Auto,0,15.0,
58,59.3,-0.046,0.001,0.915,2.7,Auto,0,15.0,
59,60.6,0.005,0.021,0.943,2.7,Auto,0,15.0,
60,59.7,0.015,0.015,0.926,2.7,Auto,0,15.0,
61,59.3,-0.013,0.021,0.913,2.4,Auto,0,15.0,
62,59.3,-0.013,0.021,0.913,2.4,Auto,0,15.0,
63,60.6,-0.016,0.001,0.948,2.4,Auto,0,15.0,
64,60.6,-0.016,0.001,0.948,2.4,Auto,0,15.0,
65,60.8,0.003,0.034,0.957,2.4,Auto,0,15.0,
66,60.6,-0.014,-0.010,0.940,2.4,Auto,0,15.0,
67,61.3,0.017,0.083,0.933,2.4,Auto,0,15.0,
68,61.5,-0.005,0.000,0.926,2.6,Auto,0,15.0,
69,62.1,-0.016,0.022,0.942,2.6,Auto,0,15.0,
70,62.4,-0.010,0.000,0.945,2.6,Auto,0,15.0,
71,62.3,-0.034,0.002,0.934,2.6,Auto,0,15.0,
72,62.3,-0.034,0.002,0.934,3.0,Auto,0,15.0,
73,62.1,-0.033,0.013,0.936,3.0,Auto,0,15.0,
74,61.8,-0.017,0.019,0.929,3.0,Auto,0,15.0,
75,61.9,-0.035,0.017,0.930,2.9,Auto,0,15.0,
76,61.6,-0.046,0.022,0.945,2.9,Auto,0,15.0,
77,61.3,-0.031,0.013,0.946,2.9,Auto,0,15.0,
78,61.5,-0.022,0.009,0.957,2.9,Auto,0,15.0,
79,61.6,-0.017,0.006,0.962,1.7,Auto,0,15.0,
80,61.6,-0.004,0.011,0.958,1.7,Auto,0,15.0,
81,61.6,0.009,-0.006,0.958,1.7,Auto,0,15.0,
82,61.6,-0.006,-0.004,0.965,1.7,Auto,0,15.0,
83,61.3,0.003,0.001,0.962,0.4,Auto,0,15.0,
84,61.3,0.003,0.001,0.962,0.4,Auto,0,15.0,
85,61.5,-0.018,0.009,0.950,0.4,Auto,0,15.0,
86,61.2,-0.017,0.028,0.948,0.5,Auto,0,15.0,
87,60.9,-0.012,0.033,0.941,0.5,Auto,0,15.0,
88,60.9,-0.012,0.033,0.941,0.5,Auto,0,15.0,
89,59.8,-0.012,0.031,0.927,0.5,Auto,0,15.0,
90,59.4,-0.007,0.038,0.935,0.3,Auto,0,15.0,
91,59.3,-0.018,0.018,0.923,0.3,Auto,0,15.0,
92,59.3,-0.018,0.018,0.923,0.3,Auto,0,15.0,
93,59.1,0.001,0.021,0.940,0.3,Auto,0,15.0,
94,58.6,-0.005,0.042,0.925,-0.1,Auto,0,15.0,
95,58.3,-0.004,0.037,0.899,-0.1,Auto,0,15.0,
96,58.8,-0.001,0.043,0.910,-0.1,Auto,0,15.0,
97,58.8,-0.001,0.043,0.910,-0.5,Auto,0,15.0,
98,58.3,-0.029,0.044,0.922,-0.5,Auto,0,15.0,
99,58.3,-0.029,0.044,0.922,-0.5,Auto,0,15.0,
100,57.6,-0.034,0.040,0.917,-0.5,Auto,0,15.0,
101,57.6,-0.034,0.040,0.917,1.6,Auto,0,15.0,
102,57.9,-0.021,0.043,0.924,1.6,Auto,0,15.0,
103,57.9,-0.021,0.043,0.924,1.6,Auto,0,15.0,
104,58.0,-0.038,0.051,0.914,1.6,Auto,0,15.0,
105,58.0,-0.038,0.051,0.914,0.8,Auto,0,15.0,
106,57.9,0.008,0.038,0.907,0.8,Auto,0,15.0,
107,57.9,0.008,0.038,0.907,0.8,Auto,0,15.0,
108,57.6,-0.005,0.036,0.904,1.1,Auto,0,15.0,
109,57.4,-0.004,0.047,0.913,1.1,Auto,0,15.0,
110,58.2,0.003,0.033,0.902,1.1,Auto,0,15.0,
111,58.2,0.003,0.033,0.902,1.1,Auto,0,15.0,
112,58.6,0.002,0.030,0.891,1.6,Auto,0,15.0,
113,59.3,-0.009,0.044,0.883,1.6,Auto,0,15.0,
114,59.8,-0.063,0.047,0.899,1.6,Auto,0,15.0,
115,59.8,-0.063,0.047,0.899,1.6,Auto,0,15.0,
116,61.0,-0.068,0.041,0.876,2.2,Auto,0,15.0,
117,60.3,-0.046,0.041,0.852,2.2,Auto,0,15.0,
118,59.1,-0.042,0.063,0.841,2.2,Auto,0,15.0,
119,59.1,-0.042,0.063,0.841,1.5,Auto,0,15.0,
120,58.8,-0.022,0.069,0.838,1.5,Auto,0,15.0,
121,57.9,-0.013,0.036,0.877,1.5,Auto,0,15.0,
122,58.2,-0.010,0.021,0.900,1.5,Auto,0,15.0,
123,58.2,-0.010,0.021,0.900,3.0,Auto,0,15.0,
