Date: 2023/07/11   22:30:58
Time,Grip Force(g),Acce.X (G),Acce.Y (G),Acce.Z (G),Height (cm),Mode,Trig,Assigned height(cm),
0,9.3,-0.032,-0.017,1.038,2.3,Auto,0,15.0,
1,3.8,-0.035,-0.006,1.032,2.3,Auto,0,15.0,
2,3.8,-0.035,-0.006,1.032,2.3,Auto,0,15.0,
3,15.1,-0.008,0.001,1.036,2.3,Auto,0,15.0,
4,12.6,0.033,-0.019,1.049,2.8,Auto,0,15.0,
5,10.9,-0.062,-0.038,1.032,2.8,Auto,0,15.0,
6,7.6,-0.090,-0.050,1.030,2.8,Auto,0,15.0,
7,10.7,-0.055,0.002,1.033,2.5,Auto,0,15.0,
8,10.7,-0.055,0.002,1.033,2.5,Auto,0,15.0,
9,9.4,-0.016,-0.046,1.040,2.5,Auto,0,15.0,
10,7.9,-0.039,0.002,1.039,2.5,Auto,0,15.0,
11,7.9,-0.039,0.002,1.039,2.2,Auto,0,15.0,
12,6.5,-0.030,-0.033,1.032,2.2,Auto,0,15.0,
13,5.8,-0.016,0.002,1.040,2.2,Auto,0,15.0,
14,5.3,-0.042,-0.020,1.046,2.2,Auto,0,15.0,
15,4.8,-0.016,-0.009,1.046,2.6,Auto,0,15.0,
16,4.3,-0.020,-0.011,1.027,2.6,Auto,0,15.0,
17,4.3,-0.020,-0.011,1.027,2.6,Auto,0,15.0,
18,-1.9,-0.032,-0.014,1.031,2.5,Auto,0,15.0,
19,4.5,-0.025,-0.029,1.036,2.5,Auto,0,15.0,
20,4.5,-0.025,-0.029,1.036,2.5,Auto,0,15.0,
21,-0.3,-0.026,-0.020,1.036,2.5,Auto,0,15.0,
22,4.5,-0.030,-0.007,1.038,2.7,Auto,0,15.0,
23,1.1,-0.037,-0.013,1.045,2.7,Auto,0,15.0,
24,3.8,-0.019,-0.018,1.022,2.7,Auto,0,15.0,
25,3.8,-0.019,-0.018,1.022,2.7,Auto,0,15.0,
26,3.6,-0.024,-0.004,1.031,2.6,Auto,0,15.0,
27,2.9,-0.032,-0.024,1.034,2.6,Auto,0,15.0,
28,3.6,-0.016,-0.017,1.043,2.6,Auto,0,15.0,
29,3.6,-0.016,-0.017,1.043,2.4,Auto,0,15.0,
30,3.0,-0.031,-0.020,1.039,2.4,Auto,0,15.0,
31,3.0,-0.031,-0.020,1.039,2.4,Auto,0,15.0,
32,0.6,-0.026,-0.019,1.043,2.4,Auto,0,15.0,
33,0.6,-0.026,-0.019,1.043,2.5,Auto,0,15.0,
34,3.6,-0.016,-0.018,1.040,2.5,Auto,0,15.0,
35,3.1,-0.021,-0.000,1.032,2.5,Auto,0,15.0,
36,3.3,-0.020,-0.007,1.039,2.5,Auto,0,15.0,
37,0.4,-0.025,-0.018,1.028,2.4,Auto,0,15.0,
38,0.4,-0.025,-0.018,1.028,2.4,Auto,0,15.0,
39,2.7,0.057,-0.006,1.038,2.4,Auto,0,15.0,
40,2.7,0.057,-0.006,1.038,2.4,Auto,0,15.0,
41,2.7,0.057,-0.006,1.038,2.4,Auto,0,15.0,
42,3.0,-0.043,-0.005,1.043,2.4,Auto,0,15.0,
43,3.0,-0.043,-0.005,1.043,2.4,Auto,0,15.0,
44,0.0,-0.027,-0.011,1.033,2.7,Auto,0,15.0,
45,4.8,0.025,-0.026,1.034,2.7,Auto,0,15.0,
46,6.0,0.008,-0.085,1.028,2.7,Auto,0,15.0,
47,11.4,-0.044,0.009,1.038,2.7,Auto,0,15.0,
48,11.5,-0.026,-0.027,1.037,2.2,Auto,0,15.0,
49,13.5,-0.023,0.006,1.030,2.2,Auto,0,15.0,
50,13.5,-0.023,0.006,1.030,2.2,Auto,0,15.0,
51,14.8,-0.031,-0.014,1.038,2.4,Auto,0,15.0,
52,14.8,-0.031,-0.014,1.038,2.4,Auto,0,15.0,
53,7.0,-0.032,-0.013,1.041,2.4,Auto,0,15.0,
54,10.9,-0.049,-0.082,1.017,2.4,Auto,0,15.0,
55,9.9,0.007,-0.044,1.037,2.3,Auto,0,15.0,
56,10.0,-0.049,-0.001,1.037,2.3,Auto,0,15.0,
57,12.0,-0.018,-0.008,1.041,2.3,Auto,0,15.0,
58,15.8,-0.029,0.001,1.029,2.3,Auto,0,15.0,
59,18.4,-0.033,-0.029,1.038,2.4,Auto,0,15.0,
60,18.4,-0.033,-0.029,1.038,2.4,Auto,0,15.0,
61,22.9,-0.009,-0.008,1.033,2.4,Auto,0,15.0,
62,25.9,0.018,-0.037,1.045,2.3,Auto,0,15.0,
63,27.4,-0.041,0.018,1.036,2.3,Auto,0,15.0,
64,27.4,-0.041,0.018,1.036,2.3,Auto,0,15.0,
65,30.3,0.004,-0.018,1.035,2.3,Auto,0,15.0,
66,33.8,-0.020,-0.019,1.040,2.2,Auto,0,15.0,
67,35.7,-0.104,-0.044,1.037,2.2,Auto,0,15.0,
68,36.6,-0.064,-0.037,1.027,2.2,Auto,0,15.0,
