Date: 2023/07/11   22:33:02
Time,Grip Force(g),Acce.X (G),Acce.Y (G),Acce.Z (G),Height (cm),Mode,Trig,Assigned height(cm),
0,5.3,-0.000,0.016,1.027,2.0,Auto,0,15.0,
1,5.7,0.001,0.009,1.028,2.0,Auto,0,15.0,
2,7.3,-0.030,-0.028,1.038,2.0,Auto,0,15.0,
3,7.3,-0.030,-0.028,1.038,2.4,Auto,0,15.0,
4,7.3,-0.030,-0.028,1.038,2.4,Auto,0,15.0,
5,26.4,-0.198,0.011,1.040,2.4,Auto,0,15.0,
6,26.4,-0.198,0.011,1.040,2.5,Auto,0,15.0,
7,33.0,0.043,-0.033,1.021,2.5,Auto,0,15.0,
8,40.6,0.039,0.171,1.027,2.5,Auto,0,15.0,
9,43.0,-0.024,-0.044,1.030,2.5,Auto,0,15.0,
10,55.5,-0.098,0.020,1.031,2.3,Auto,0,15.0,
11,55.5,-0.098,0.020,1.031,2.3,Auto,0,15.0,
12,60.4,-0.015,0.036,1.034,2.3,Auto,0,15.0,
13,64.6,-0.029,0.016,1.040,2.3,Auto,0,15.0,
14,66.6,-0.010,0.010,1.040,2.6,Auto,0,15.0,
15,66.6,-0.010,0.010,1.040,2.6,Auto,0,15.0,
16,68.8,-0.005,0.020,1.036,2.6,Auto,0,15.0,
17,68.8,-0.005,0.020,1.036,2.4,Auto,0,15.0,
18,64.6,-0.021,0.012,1.038,2.4,Auto,0,15.0,
19,64.6,-0.021,0.012,1.038,2.4,Auto,0,15.0,
20,66.0,-0.033,0.016,1.031,2.4,Auto,0,15.0,
21,57.8,-0.037,0.011,1.034,2.1,Auto,0,15.0,
22,52.2,-0.021,0.008,1.035,2.1,Auto,0,15.0,
23,48.9,-0.033,-0.003,1.038,2.1,Auto,0,15.0,
24,48.9,-0.033,-0.003,1.038,2.1,Auto,0,15.0,
25,39.0,-0.029,0.001,1.037,2.3,Auto,0,15.0,
26,39.0,-0.029,0.001,1.037,2.3,Auto,0,15.0,
27,34.2,-0.034,0.009,1.043,2.3,Auto,0,15.0,
28,32.7,-0.018,-0.006,1.027,2.4,Auto,0,15.0,
29,30.1,-0.021,0.012,1.035,2.4,Auto,0,15.0,
30,30.1,-0.021,0.012,1.035,2.4,Auto,0,15.0,
31,27.4,-0.045,-0.038,1.032,2.4,Auto,0,15.0,
32,27.4,-0.045,-0.038,1.032,2.1,Auto,0,15.0,
33,26.1,-0.025,-0.014,1.041,2.1,Auto,0,15.0,
34,26.1,-0.025,-0.014,1.041,2.1,Auto,0,15.0,
35,21.4,0.002,0.147,1.027,2.1,Auto,0,15.0,
36,21.4,0.002,0.147,1.027,2.5,Auto,0,15.0,
37,24.8,-0.038,-0.059,1.033,2.5,Auto,0,15.0,
38,23.4,0.014,0.049,1.040,2.5,Auto,0,15.0,
39,20.3,0.009,0.062,1.044,2.3,Auto,0,15.0,
