Date: 2023/07/06   12:16:14
Time,Grip Force(g),Acce.X (G),Acce.Y (G),Acce.Z (G),Height (cm),Mode,Trig,Assigned height(cm),
0,168.9,-0.057,0.010,1.029,2.4,Auto,0,15.0,
1,168.9,-0.057,0.010,1.029,2.4,Auto,0,15.0,
2,175.7,-0.060,0.006,1.040,2.2,Auto,0,15.0,
3,175.7,-0.060,0.006,1.040,2.2,Auto,0,15.0,
4,177.8,-0.069,0.007,1.033,2.2,Auto,0,15.0,
5,177.8,-0.069,0.007,1.033,2.3,Auto,0,15.0,
6,179.7,-0.053,0.005,1.039,2.3,Auto,0,15.0,
7,179.7,-0.053,0.005,1.039,2.3,Auto,0,15.0,
8,178.5,-0.044,0.017,1.030,2.3,Auto,0,15.0,
9,178.5,-0.044,0.017,1.030,2.3,Auto,0,15.0,
10,175.9,-0.046,0.010,1.029,2.3,Auto,0,15.0,
11,175.9,-0.046,0.010,1.029,2.3,Auto,0,15.0,
12,170.1,-0.042,-0.001,1.039,2.3,Auto,0,15.0,
13,176.4,-0.037,-0.016,1.038,2.4,Auto,0,15.0,
14,180.8,-0.047,-0.001,1.024,2.4,Auto,0,15.0,
15,180.8,-0.047,-0.001,1.024,2.4,Auto,0,15.0,
16,180.9,-0.051,0.006,1.036,2.1,Auto,0,15.0,
17,187.0,-0.048,-0.006,1.030,2.1,Auto,0,15.0,
18,187.7,-0.014,-0.021,1.042,2.1,Auto,0,15.0,
19,187.7,-0.014,-0.021,1.042,2.1,Auto,0,15.0,
20,187.2,-0.101,0.079,1.031,2.5,Auto,0,15.0,
21,183.9,-0.053,-0.003,1.041,2.5,Auto,0,15.0,
22,183.2,-0.051,0.023,1.043,2.5,Auto,0,15.0,
23,183.2,-0.051,0.023,1.043,2.5,Auto,0,15.0,
24,180.2,-0.047,0.033,1.035,2.2,Auto,0,15.0,
25,180.2,-0.047,0.033,1.035,2.2,Auto,0,15.0,
26,176.5,-0.040,0.013,1.023,2.2,Auto,0,15.0,
27,176.5,-0.040,0.013,1.023,2.2,Auto,0,15.0,
28,180.4,-0.035,0.019,1.038,2.2,Auto,0,15.0,
29,178.8,-0.041,0.016,1.041,2.2,Auto,0,15.0,
30,176.7,-0.047,0.023,1.041,2.2,Auto,0,15.0,
31,176.7,-0.047,0.023,1.041,2.3,Auto,0,15.0,
32,172.9,-0.056,0.027,1.036,2.3,Auto,0,15.0,
33,171.0,-0.070,0.044,1.038,2.3,Auto,0,15.0,
34,168.8,-0.039,0.017,1.044,2.3,Auto,0,15.0,
35,165.2,-0.048,0.008,1.027,2.4,Auto,0,15.0,
36,162.9,-0.031,-0.010,1.042,2.4,Auto,0,15.0,
37,164.5,-0.045,0.007,1.037,2.4,Auto,0,15.0,
38,164.5,-0.045,0.007,1.037,2.1,Auto,0,15.0,
39,164.5,-0.045,0.007,1.037,2.1,Auto,0,15.0,
40,165.0,-0.048,-0.010,1.036,2.1,Auto,0,15.0,
41,161.3,-0.054,0.010,1.027,2.1,Auto,0,15.0,
42,161.3,-0.054,0.010,1.027,2.2,Auto,0,15.0,
43,161.7,-0.050,0.001,1.035,2.2,Auto,0,15.0,
44,158.1,-0.038,0.012,1.036,2.2,Auto,0,15.0,
45,156.9,-0.047,0.006,1.032,2.2,Auto,0,15.0,
46,156.9,-0.047,0.006,1.032,2.2,Auto,0,15.0,
47,155.7,-0.075,0.059,1.027,2.2,Auto,0,15.0,
48,156.0,-0.023,0.006,1.029,2.2,Auto,0,15.0,
49,153.4,-0.039,0.005,1.040,2.6,Auto,0,15.0,
50,157.2,-0.043,0.029,1.030,2.6,Auto,0,15.0,
51,160.2,-0.048,0.012,1.029,2.6,Auto,0,15.0,
52,160.7,-0.054,0.009,1.036,2.6,Auto,0,15.0,
53,161.4,-0.041,0.020,1.032,2.4,Auto,0,15.0,
54,161.4,-0.041,0.020,1.032,2.4,Auto,0,15.0,
55,159.3,-0.043,0.010,1.023,2.4,Auto,0,15.0,
56,157.8,-0.054,0.011,1.037,2.4,Auto,0,15.0,
57,156.6,-0.047,0.010,1.038,2.3,Auto,0,15.0,
58,156.6,-0.047,0.010,1.038,2.3,Auto,0,15.0,
59,153.6,-0.038,0.010,1.036,2.3,Auto,0,15.0,
60,153.6,-0.038,0.010,1.036,2.1,Auto,0,15.0,
61,152.3,-0.056,0.015,1.033,2.1,Auto,0,15.0,
62,152.3,-0.056,0.015,1.033,2.1,Auto,0,15.0,
