Date: 2023/12/11   16:18:37
Time,Grip Force(g),Acce.X (G),Acce.Y (G),Acce.Z (G),Height (cm),Mode,Trig,Assigned height(cm),
0,122.3,0.012,0.009,0.917,1.9,Auto,0,15.0,
1,122.3,0.012,0.009,0.917,2.0,Auto,0,15.0,
2,123.0,0.012,-0.001,0.906,2.0,Auto,0,15.0,
3,123.0,0.012,-0.001,0.906,2.0,Auto,0,15.0,
4,125.8,0.014,0.002,0.908,2.0,Auto,0,15.0,
5,127.3,0.009,-0.010,0.905,2.2,Auto,0,15.0,
6,130.8,-0.004,-0.006,0.908,2.2,Auto,0,15.0,
7,130.8,-0.004,-0.006,0.908,2.2,Auto,0,15.0,
8,137.3,0.013,0.012,0.906,2.1,Auto,0,15.0,
9,140.5,0.011,0.012,0.920,2.1,Auto,0,15.0,
10,142.7,0.010,0.001,0.913,2.1,Auto,0,15.0,
11,148.0,0.019,0.014,0.916,2.1,Auto,0,15.0,
12,148.0,0.019,0.014,0.916,2.0,Auto,0,15.0,
13,150.2,0.004,0.017,0.902,2.0,Auto,0,15.0,
14,152.7,-0.001,-0.004,0.922,2.0,Auto,0,15.0,
15,152.7,-0.001,-0.004,0.922,2.0,Auto,0,15.0,
16,154.2,-0.004,-0.018,0.917,2.0,Auto,0,15.0,
17,154.2,-0.004,-0.018,0.917,2.0,Auto,0,15.0,
18,154.9,0.016,0.007,0.905,2.0,Auto,0,15.0,
19,155.5,0.010,0.001,0.903,2.0,Auto,0,15.0,
20,156.4,0.010,-0.009,0.918,2.0,Auto,0,15.0,
21,156.4,0.010,-0.009,0.918,2.0,Auto,0,15.0,
22,159.3,-0.016,-0.013,0.919,2.0,Auto,0,15.0,
23,163.3,0.001,-0.003,0.913,2.0,Auto,0,15.0,
24,163.9,-0.003,-0.018,0.915,2.0,Auto,0,15.0,
25,163.9,-0.003,-0.018,0.915,2.0,Auto,0,15.0,
26,163.7,0.011,-0.003,0.904,2.0,Auto,0,15.0,
27,163.7,0.011,-0.003,0.904,1.8,Auto,0,15.0,
28,161.5,0.004,-0.002,0.923,1.8,Auto,0,15.0,
29,161.5,0.004,-0.002,0.923,1.8,Auto,0,15.0,
30,161.5,0.005,-0.006,0.920,2.2,Auto,0,15.0,
31,158.7,0.005,-0.008,0.913,2.2,Auto,0,15.0,
32,158.8,-0.000,-0.012,0.903,2.2,Auto,0,15.0,
33,158.8,-0.000,-0.012,0.903,2.2,Auto,0,15.0,
34,158.1,0.008,-0.011,0.910,2.1,Auto,0,15.0,
35,157.9,0.012,0.000,0.923,2.1,Auto,0,15.0,
36,157.9,0.012,0.000,0.923,2.1,Auto,0,15.0,
37,157.9,0.012,0.000,0.923,2.1,Auto,0,15.0,
38,159.3,0.006,0.009,0.919,2.0,Auto,0,15.0,
39,159.6,0.014,-0.001,0.898,2.0,Auto,0,15.0,
40,160.5,0.006,0.001,0.913,2.0,Auto,0,15.0,
41,159.4,0.017,0.005,0.916,1.9,Auto,0,15.0,
42,159.2,0.015,0.009,0.920,1.9,Auto,0,15.0,
43,159.9,0.008,0.001,0.910,1.9,Auto,0,15.0,
44,159.9,0.008,0.001,0.910,1.9,Auto,0,15.0,
45,159.9,0.008,0.001,0.910,2.0,Auto,0,15.0,
46,160.5,0.008,-0.002,0.909,2.0,Auto,0,15.0,
47,160.2,0.006,-0.006,0.912,2.0,Auto,0,15.0,
48,160.2,0.006,-0.006,0.912,2.0,Auto,0,15.0,
49,160.9,0.014,0.009,0.917,1.9,Auto,0,15.0,
50,160.9,0.014,0.009,0.917,1.9,Auto,0,15.0,
51,162.0,0.009,0.001,0.916,1.9,Auto,0,15.0,
52,162.0,0.009,0.001,0.916,2.0,Auto,0,15.0,
53,163.2,-0.032,-0.051,0.909,2.0,Auto,0,15.0,
54,167.1,-0.005,-0.005,0.915,2.0,Auto,0,15.0,
55,167.7,0.009,-0.008,0.907,2.0,Auto,0,15.0,
56,167.7,0.009,-0.008,0.907,2.1,Auto,0,15.0,
57,169.0,0.005,-0.008,0.914,2.1,Auto,0,15.0,
58,170.1,0.005,-0.009,0.918,2.1,Auto,0,15.0,
59,171.0,-0.004,-0.013,0.917,2.1,Auto,0,15.0,
60,171.0,-0.004,-0.013,0.917,2.1,Auto,0,15.0,
61,172.3,0.007,-0.011,0.910,2.1,Auto,0,15.0,
62,172.7,-0.001,-0.010,0.909,2.1,Auto,0,15.0,
63,172.7,0.005,-0.004,0.906,2.0,Auto,0,15.0,
64,172.7,0.005,-0.004,0.906,2.0,Auto,0,15.0,
65,173.3,0.002,0.003,0.912,2.0,Auto,0,15.0,
66,174.2,0.002,-0.001,0.911,2.0,Auto,0,15.0,
67,174.4,-0.001,-0.021,0.914,2.2,Auto,0,15.0,
68,175.9,0.002,-0.001,0.915,2.2,Auto,0,15.0,
69,175.9,0.002,-0.001,0.915,2.2,Auto,0,15.0,
