Date: 2023/12/06   11:24:44
Time,Grip Force(g),Acce.X (G),Acce.Y (G),Acce.Z (G),Height (cm),Mode,Trig,Assigned height(cm),
0,187.9,0.036,-0.002,0.906,1.8,Auto,0,15.0,
1,190.3,0.026,-0.015,0.912,1.8,Auto,0,15.0,
2,192.0,0.003,-0.020,0.918,1.8,Auto,0,15.0,
3,192.0,0.003,-0.020,0.918,1.6,Auto,0,15.0,
4,196.5,0.002,-0.028,0.936,1.6,Auto,0,15.0,
5,196.5,0.002,-0.028,0.936,1.6,Auto,0,15.0,
6,200.4,0.002,-0.014,0.924,1.2,Auto,0,15.0,
7,200.4,0.002,-0.014,0.924,1.2,Auto,0,15.0,
8,202.2,0.008,-0.030,0.906,1.2,Auto,0,15.0,
9,204.3,0.023,-0.029,0.918,1.2,Auto,0,15.0,
10,203.7,0.014,-0.022,0.916,1.8,Auto,0,15.0,
11,203.7,0.014,-0.022,0.916,1.8,Auto,0,15.0,
12,206.4,0.011,-0.018,0.925,1.8,Auto,0,15.0,
13,209.1,0.005,-0.014,0.912,1.8,Auto,0,15.0,
14,207.8,0.018,-0.021,0.909,1.5,Auto,0,15.0,
15,207.8,0.018,-0.021,0.909,1.5,Auto,0,15.0,
16,211.7,0.025,-0.013,0.919,1.5,Auto,0,15.0,
17,214.0,0.030,-0.010,0.911,1.7,Auto,0,15.0,
18,213.8,0.014,-0.011,0.918,1.7,Auto,0,15.0,
19,213.8,0.014,-0.011,0.918,1.7,Auto,0,15.0,
20,211.9,0.004,-0.030,0.916,1.7,Auto,0,15.0,
21,211.9,0.004,-0.030,0.916,1.7,Auto,0,15.0,
22,215.4,0.013,-0.015,0.917,1.7,Auto,0,15.0,
23,216.0,0.017,-0.013,0.918,1.7,Auto,0,15.0,
24,214.0,0.011,-0.015,0.910,1.7,Auto,0,15.0,
25,214.0,0.011,-0.015,0.910,1.7,Auto,0,15.0,
26,210.9,-0.003,-0.023,0.917,1.7,Auto,0,15.0,
27,208.7,0.003,-0.025,0.909,1.7,Auto,0,15.0,
28,205.2,0.030,-0.022,0.913,1.8,Auto,0,15.0,
29,205.2,0.030,-0.022,0.913,1.8,Auto,0,15.0,
30,204.3,0.019,-0.013,0.911,1.8,Auto,0,15.0,
31,204.3,0.019,-0.013,0.911,1.8,Auto,0,15.0,
32,210.0,0.028,-0.010,0.907,1.6,Auto,0,15.0,
33,212.1,0.026,-0.007,0.916,1.6,Auto,0,15.0,
34,212.1,0.026,-0.007,0.916,1.6,Auto,0,15.0,
35,220.2,0.031,-0.009,0.912,1.2,Auto,0,15.0,
36,220.2,0.031,-0.009,0.912,1.2,Auto,0,15.0,
37,224.5,0.017,-0.011,0.920,1.2,Auto,0,15.0,
38,224.5,0.017,-0.011,0.920,1.2,Auto,0,15.0,
39,226.9,0.016,-0.025,0.917,1.6,Auto,0,15.0,
40,229.5,0.015,-0.022,0.920,1.6,Auto,0,15.0,
41,230.1,0.010,-0.018,0.918,1.6,Auto,0,15.0,
42,230.1,0.010,-0.018,0.918,1.6,Auto,0,15.0,
43,237.9,0.023,-0.009,0.909,1.8,Auto,0,15.0,
44,245.3,0.021,-0.001,0.910,1.8,Auto,0,15.0,
45,245.3,0.021,-0.001,0.910,1.8,Auto,0,15.0,
46,247.2,0.030,-0.009,0.915,1.7,Auto,0,15.0,
47,248.4,0.048,-0.024,0.920,1.7,Auto,0,15.0,
48,248.1,0.008,-0.009,0.914,1.7,Auto,0,15.0,
49,250.6,-0.017,-0.018,0.919,1.7,Auto,0,15.0,
50,250.6,-0.017,-0.018,0.919,1.6,Auto,0,15.0,
51,252.9,-0.026,-0.026,0.917,1.6,Auto,0,15.0,
52,253.8,-0.031,-0.005,0.920,1.6,Auto,0,15.0,
53,253.8,-0.031,-0.005,0.920,1.7,Auto,0,15.0,
54,253.8,-0.031,-0.005,0.920,1.7,Auto,0,15.0,
55,255.6,0.041,-0.028,0.917,1.7,Auto,0,15.0,
56,255.6,0.041,-0.028,0.917,1.7,Auto,0,15.0,
57,255.0,0.036,-0.019,0.914,1.6,Auto,0,15.0,
58,256.6,0.073,-0.033,0.906,1.6,Auto,0,15.0,
59,259.9,0.028,-0.050,0.908,1.6,Auto,0,15.0,
60,259.9,0.028,-0.050,0.908,1.6,Auto,0,15.0,
61,262.5,-0.003,-0.021,0.918,1.7,Auto,0,15.0,
62,262.5,-0.003,-0.021,0.918,1.7,Auto,0,15.0,
63,275.8,-0.009,-0.027,0.924,1.7,Auto,0,15.0,
64,275.8,-0.009,-0.027,0.924,1.8,Auto,0,15.0,
65,274.2,0.033,-0.044,0.945,1.8,Auto,0,15.0,
66,277.6,0.030,0.001,0.921,1.8,Auto,0,15.0,
67,279.3,0.030,-0.007,0.929,1.8,Auto,0,15.0,
68,279.3,0.030,-0.007,0.929,1.7,Auto,0,15.0,
69,280.1,0.035,-0.053,0.934,1.7,Auto,0,15.0,
70,280.1,0.035,-0.053,0.934,1.7,Auto,0,15.0,
71,282.1,0.028,-0.027,0.935,1.7,Auto,0,15.0,
72,292.5,0.022,-0.016,0.956,1.5,Auto,0,15.0,
73,292.5,0.022,-0.016,0.956,1.5,Auto,0,15.0,
74,295.9,-0.016,-0.023,0.957,1.5,Auto,0,15.0,
75,298.6,0.093,0.162,0.945,1.9,Auto,0,15.0,
76,295.1,0.246,0.362,1.014,1.9,Auto,0,15.0,
77,295.1,0.246,0.362,1.014,1.9,Auto,0,15.0,
78,301.1,0.137,0.000,0.863,1.9,Auto,0,15.0,
79,304.8,-0.179,-0.041,0.991,3.1,Auto,0,15.0,
80,305.4,-0.131,-0.068,0.993,3.1,Auto,0,15.0,
81,305.4,-0.131,-0.068,0.993,3.1,Auto,0,15.0,
82,300.6,-0.059,-0.008,0.912,3.5,Auto,0,15.0,
83,298.8,0.000,-0.000,0.903,3.5,Auto,0,15.0,
84,298.3,0.032,-0.014,0.913,3.5,Auto,0,15.0,
85,298.3,0.032,-0.014,0.913,3.5,Auto,0,15.0,
86,300.3,-0.013,-0.032,0.948,3.8,Auto,0,15.0,
87,302.8,-0.020,-0.042,0.957,3.8,Auto,0,15.0,
88,304.5,-0.037,-0.022,0.959,3.8,Auto,0,15.0,
89,304.5,-0.037,-0.022,0.959,3.8,Auto,0,15.0,
90,301.2,-0.014,-0.028,0.926,4.0,Auto,0,15.0,
91,302.7,0.004,-0.009,0.919,4.0,Auto,0,15.0,
92,301.9,0.021,-0.015,0.930,4.0,Auto,0,15.0,
93,301.9,0.021,-0.015,0.930,4.3,Auto,0,15.0,
94,300.1,-0.018,-0.001,0.933,4.3,Auto,0,15.0,
95,300.1,-0.018,-0.001,0.933,4.3,Auto,0,15.0,
96,300.1,-0.008,-0.015,0.934,4.3,Auto,0,15.0,
97,300.3,-0.001,-0.011,0.941,4.1,Auto,0,15.0,
98,300.3,-0.001,-0.011,0.941,4.1,Auto,0,15.0,
99,300.4,0.035,0.008,0.917,4.1,Auto,0,15.0,
100,300.4,0.035,0.008,0.917,4.1,Auto,0,15.0,
101,299.3,0.019,-0.002,0.915,4.5,Auto,0,15.0,
102,305.3,0.014,0.000,0.906,4.5,Auto,0,15.0,
103,305.3,0.014,0.000,0.906,4.5,Auto,0,15.0,
104,308.1,0.009,0.012,0.910,4.1,Auto,0,15.0,
